bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,ESS_fav,465.0789473169226,365.840852698056,251.8863974486358,13861.857306494818,1082.8061974636144,45.624906500915436,43.5,43.5,false,KNITRO,287.4289473626077,556.2594237509419,230.49999998757474
SCR-NC,ESS_fav,480.82894733302356,308.14199026592917,99.08395783924026,13637.406275734502,888.0548954381931,47.49987396463446,45.0,45.0,false,KNITRO,245.97130597913718,509.19871289057346,242.14319509485887
SCR-NC,ESS_fav,426.82894746263804,505.5203195913826,265.5421204530129,14015.191444029324,1197.8913875070334,43.7499980912784,46.0,46.0,true,KNITRO,400.5525189438831,493.79280674804227,242.49999992186866
SCR-NC,ESS_fav,426.8289472259903,502.8408521428706,267.72488186402404,14014.69524984496,1197.394681232885,43.74998104478914,46.5,46.5,true,KNITRO,397.1528693293219,486.31860100055917,242.4999998401534
SCR-NC,ESS_fav,426.8289472317108,495.7271834787757,278.1104715752818,14017.97064546656,1200.6666022857682,43.74974174988424,47.5,47.5,false,KNITRO,291.2575389648762,556.2500000000197,213.84999999999872
SCR-NC,ESS_fav,465.07894734266836,459.9676495632088,128.6434009613223,13832.741323928858,1053.6899978671995,45.62494315795788,48.5,48.5,false,KNITRO,235.57894736842064,463.69898558916884,210.79899216302724
SCR-NC,ESS_fav,426.82894749529027,565.1359331027265,174.75892394580777,13984.026242297145,1166.7238045438246,43.749918036755375,49.0,49.0,false,KNITRO,239.95332928079904,463.6983056546187,209.90089051984575
SCR-NC,ESS_fav,426.828947364029,530.6820030455207,220.94270466235926,13995.755342347387,1178.453655071909,43.7499124436722,49.5,49.5,false,KNITRO,279.4619967666996,556.2500000000217,213.84999999999872
SCR-NC,ESS_fav,465.0789475177271,491.5764013718747,141.35098125478058,13899.658208310018,1098.0063301443824,43.124942315830815,51.0,51.0,false,KNITRO,255.5789472889774,566.5025905498637,213.84999999999792
SCR-NC,ESS_fav,426.82894723342224,533.654201314453,221.37563051090535,13999.160047543477,1181.8587790587806,43.74995772071741,51.5,51.5,false,KNITRO,250.7554129068232,456.46999876420875,207.83744145850477
SCR-NC,ESS_fav,426.828934740928,579.033667962688,154.95350474038057,13978.118445104708,1160.8161074439965,43.749876811192586,52.0,52.0,false,KNITRO,251.4561065876136,463.6976251382458,208.04145594365218
SCR-NC,ESS_fav,426.82894702394856,517.1497260489787,249.04940125484327,14010.330403082553,1193.0280743277706,43.749758562928896,54.0,54.0,false,KNITRO,288.1382495244095,463.69907215355295,217.24559070247733
SCR-NC,ESS_fav,500.82894740092564,172.42613722765833,82.44778560068458,13479.053583403314,755.7028702292686,48.12495310661205,54.5,54.5,false,KNITRO,255.5765849108008,509.19989988166276,226.20000000001284
SCR-NC,ESS_fav,426.82894510439087,533.0173181232723,223.0196551788721,14000.16797728271,1182.8659184065352,43.74989695331349,55.0,55.0,false,KNITRO,249.74156942630478,463.6951834264697,222.4932079663317
SCR-NC,ESS_fav,426.8289475530995,519.180000604819,244.65291921832255,14007.962124994,1190.6618673762412,43.749991412573266,55.5,55.5,true,KNITRO,392.3836491819142,488.86532350326627,242.49999994802445
SCR-NC,ESS_fav,426.82894728148256,551.8825016180069,189.49433903273012,13985.509850338196,1168.2057879322197,43.74969823965156,56.0,56.0,false,KNITRO,270.66264181694487,556.2500119471273,213.8499999999989
SCR-NC,ESS_fav,500.82895212852213,175.66777375439182,77.97527019248732,13477.822936462122,754.4719960754013,48.12492399285811,56.5,56.5,false,KNITRO,236.97937525800128,509.19915470356045,225.37520518892453
SCR-NC,ESS_fav,426.82894721904233,564.4603284441038,177.077019090912,13985.66637630519,1168.3662947540581,43.74999155312557,57.0,57.0,false,KNITRO,239.36139536243994,463.69854654066194,212.49081576746752
SCR-NC,ESS_fav,465.07894734728586,448.22646930993346,131.5729527565212,13823.92948826424,1044.8783694137405,45.624962642556355,58.0,58.0,false,KNITRO,243.38080241315356,463.70202544837366,209.60192281738628
SCR-NC,ESS_fav,426.8289473711534,588.6582648567938,202.08527599599117,14057.477144686638,1217.5724882239383,41.24986257886458,58.5,58.5,false,KNITRO,269.4943834162766,556.2548377443511,225.83871158630132
SCR-NC,ESS_fav,426.8289473714625,538.6128374883908,209.5403996319377,13992.284290374117,1174.982184491791,43.749767060909605,60.0,60.0,false,KNITRO,270.7526954665641,556.2500000000229,213.84999999999872
SCR-NC,ESS_fav,500.82894387387284,173.3388824279277,145.83570345631858,13543.358299174331,820.0035297581192,48.12465295518683,61.0,61.0,false,KNITRO,262.59660425962875,556.2500025419272,213.8499999999977
SCR-NC,ESS_fav,474.23500890385657,56.30891443294104,218.1228114735438,13458.268962294911,748.6667348103415,51.249926015195925,61.5,61.5,false,KNITRO,253.68956886749078,504.24299917920166,242.49999999999716
SCR-NC,ESS_fav,496.5289565585615,114.29743667683721,202.83004617298383,13537.010975996625,813.6564394083825,48.12467218086971,62.0,62.0,false,KNITRO,275.0709649525105,556.2508437597511,226.19547451065725
SCR-NC,ESS_fav,465.0789473644403,411.7960286486408,192.17909679306604,13848.109296249484,1069.0540728061471,45.62459458299179,62.5,62.5,false,KNITRO,271.80347417577264,571.4376741229642,213.8499999999979
SCR-NC,ESS_fav,426.8289473129801,497.4885664248348,276.2295829406693,14017.847734094537,1200.5470966784842,43.74996200614741,63.0,63.0,true,KNITRO,390.0763797382297,488.8339003669589,242.49999997994038
SCR-NC,ESS_fav,500.828947343869,89.83224705435043,171.3677361900419,13485.380336946544,762.0289305882613,48.124845360285896,65.0,65.0,false,KNITRO,268.82974786874667,509.1982767952886,216.8600775371283
