bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,collusive,177.3236874780029,757.9178376645787,269.1572319864002,14021.698733163292,1204.3987571289817,43.75000052827825,45.5,45.5,false,KNITRO,221.8441015446039,537.473782305357,225.84259389978163
SCR-NC,collusive,188.85850725235235,793.6719475922805,262.5205459088436,14084.951000911802,1245.0510007534765,41.24999999945078,47.0,47.0,false,KNITRO,236.8167375907339,560.2354339733639,225.84246851641325
SCR-NC,collusive,170.79613927323493,755.2722446682833,279.8081995662211,14023.176529454397,1205.8765835077393,43.75000117845652,47.5,47.5,false,KNITRO,227.25277004152255,580.0601086582526,242.48396426541427
SCR-NC,collusive,139.55622643255987,784.4631789605388,263.5985332714254,14004.917938636008,1187.617938664524,43.749999999817526,48.0,48.0,false,KNITRO,218.17688564270568,638.3343006512686,211.27853185589595
SCR-NC,collusive,169.8325109504605,755.676742517217,280.6839204246811,14023.493152936877,1206.1931738923586,43.75000038041734,48.5,48.5,false,KNITRO,252.7455302958856,628.2414391047643,250.6206372998738
SCR-NC,collusive,133.31950825896067,755.7038199701295,321.0046133149472,14027.327941591417,1210.0279415440375,43.750000000365986,49.5,49.5,false,KNITRO,238.082353585912,645.1536776715336,250.6285318559532
SCR-NC,collusive,182.93451393572,766.9725845265849,242.83330092438516,14010.040399414345,1192.7403993866901,43.74999999927903,50.5,50.5,false,KNITRO,198.42070087578833,571.1968220397347,237.84178010464998
SCR-NC,collusive,173.2492852303341,759.1320394893658,272.0179904454977,14021.699315854054,1204.3993151651975,43.749999996718174,51.0,51.0,false,KNITRO,226.91572721274235,577.5160186960552,225.8441803944986
SCR-NC,collusive,170.544216952157,736.3404689653453,309.9510823101555,14034.135768226231,1216.8357682276578,43.75000000000237,51.5,51.5,false,KNITRO,252.60922154302318,631.6433026245097,250.62014900015427
SCR-NC,collusive,186.90723113822554,758.1518310740637,317.87591114953113,14102.83497338022,1262.9349733618205,41.24999999995327,52.0,52.0,false,KNITRO,232.87219642572603,560.9640783447436,254.4567642797446
SCR-NC,collusive,168.45136612664587,756.4055879033122,281.71097476452746,14023.867923669652,1206.5679287944854,43.75000011060744,53.0,53.0,false,KNITRO,251.88099842964544,636.7751561654536,250.62160794620337
SCR-NC,collusive,178.80823727893164,776.7582226310267,301.36372987911494,14096.830189855858,1256.9301897890732,41.24999999936103,54.0,54.0,false,KNITRO,263.32449417479955,564.0105761735912,242.47674253929682
SCR-NC,collusive,133.31956311595684,772.0827818147213,295.2652985781395,14017.967643131991,1200.6676435088177,43.75000001993253,55.0,55.0,false,KNITRO,198.2170637831788,635.1459536779577,244.20918544489737
SCR-NC,collusive,177.81196871206748,805.0910198521867,255.20152982395857,14078.004518375657,1238.1045183882127,41.249999999921855,56.0,56.0,false,KNITRO,206.57582729221474,578.190306351601,237.84999999999752
SCR-NC,collusive,175.08621233087314,781.1978643168725,300.23533059148605,14096.419406160705,1256.5194072392317,41.25000002385224,56.5,56.5,false,KNITRO,268.17453575836976,538.5537007545659,272.217116107099
SCR-NC,collusive,163.10286771794856,760.5389345553167,283.6189426316447,14024.560744933333,1207.26074490491,43.74999999927803,57.0,57.0,false,KNITRO,218.83824575890287,584.3724468921071,242.47423421350436
SCR-NC,collusive,163.09281395108377,760.0220501979361,284.4437917621638,14024.858655865286,1207.5586559111837,43.749999999969795,57.5,57.5,false,KNITRO,214.5388804786548,550.1587200652832,242.48313949417917
SCR-NC,collusive,193.01240296279423,757.2088746036355,244.14173440193687,14011.663011457775,1194.3630119683667,43.750000010956256,58.0,58.0,false,KNITRO,234.16698942679685,608.4146955816673,198.5623823824904
SCR-NC,collusive,180.26031993397655,796.7470165730949,272.1768147278681,14089.084148672802,1249.1841512349397,41.25000003282314,58.5,58.5,false,KNITRO,260.84671036270396,555.7750674748158,260.8904776415532
SCR-NC,collusive,163.09587291966514,781.9579814528405,317.8802110633162,14102.834065438426,1262.9340654358218,41.24999999997728,59.0,59.0,false,KNITRO,247.7100341557657,587.9594173106236,242.47205437519716
SCR-NC,collusive,184.00504676703122,780.202853374353,280.69029824084345,14084.79796664702,1244.8981983822277,41.25000512458344,59.5,59.5,false,KNITRO,222.22872369093034,569.7912582491836,252.83428924458912
SCR-NC,collusive,142.83175607005583,779.6887984455522,271.03750772616326,14010.858068317048,1193.5580622417713,43.74999999095249,60.0,60.0,false,KNITRO,241.8688563912966,631.585994765745,209.55000000001436
