bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,collusive,175.55569941901675,792.4970225746861,283.2396195394366,14091.192341623766,1251.2923415331393,41.249999999427786,19.0,19.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,133.32627470779488,809.3769186110069,304.5583734204974,14087.16156645866,1247.2615667392993,41.250000000032514,20.0,20.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,426.8289473401743,487.9263004663467,235.7200196104674,13990.377166295662,1150.4752674169883,41.24995373274514,4.0,4.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,290.04072984451915,571.5140107266143,253.14689324337516,14112.002374504278,1114.7016338145086,40.62498450352055,8.0,8.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,426.82894713345354,575.3897312363156,223.1314203652102,14065.250320310508,1225.3500987349794,41.24999375574424,10.0,10.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,426.82894724785,537.2680320181764,270.4016259465603,14074.39939412089,1234.4986052125867,41.24997779833309,11.0,11.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,465.0789473673119,456.5514437539594,171.82678833473128,13895.11102583741,1093.4571794560025,43.12488941459661,12.0,12.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,465.0789473386324,481.7314557639064,147.4886022721292,13895.951684399706,1094.299005374668,43.12492076211966,15.0,15.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,456.52894981658966,422.13760758481556,233.62671322566274,13922.494271665655,1112.293270627068,43.12496992129257,16.0,16.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,465.07894811367674,416.0973509198546,243.12713157646363,13925.953710493584,1124.3034306099948,43.12499274035601,17.0,17.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,ESS_fav,465.07894717777776,400.71418652446675,267.2935683471416,13934.73820344959,1133.086702049386,43.12495657124162,19.0,19.0,false,KNITRO,0.0,0.0,0.0
