bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,competitive,225.95129497363794,618.8175111712718,268.5992026114517,14252.878947459118,1113.3680087563614,35.62488482937654,33.5,33.5,false,KNITRO,235.57894736842118,564.9500012407601,251.77000173705488
SCR-NC,competitive,226.34652406814422,618.3908099650606,268.61205838505475,14252.878947373583,1113.3493924182596,35.62680762672943,34.0,34.0,false,KNITRO,235.5789473691449,609.2000000139174,242.5
SCR-NC,competitive,235.57523863088903,609.1938055102945,268.59936656883133,14252.878947850919,1113.3684107100148,35.62491065088468,34.5,34.5,true,KNITRO,235.57894743642362,609.200000017318,242.5
SCR-NC,competitive,218.83109565783195,726.179749409489,317.94896100058884,14102.87249998237,1262.9598060679098,41.24986092992685,35.0,35.0,false,KNITRO,235.50595268612133,563.6915368798676,225.84999999999562
SCR-NC,competitive,175.61258406526497,769.39722461105,317.9490241931675,14102.872499355499,1262.9588328694824,41.2498684495544,35.5,35.5,false,KNITRO,254.91034118630515,628.1686063833042,232.22853185595625
SCR-NC,competitive,223.05277146077796,621.6925235826243,268.6097279932705,14252.878947350368,1113.3550230366727,35.62644294745016,36.0,36.0,false,KNITRO,235.57894737585656,564.9500000336582,242.5
SCR-NC,competitive,210.30005314747555,634.4665588685589,268.5995551381595,14252.878947350055,1113.3661671541938,35.62493844859864,36.5,36.5,false,KNITRO,235.57894736559447,564.95,251.77000000000086
SCR-NC,competitive,180.04016575377457,711.4044454760852,290.1976764468949,14201.56232690259,1181.6422876767547,38.12470496553175,37.0,37.0,false,KNITRO,235.57894736497127,609.2000000153275,230.49999994107753
SCR-NC,competitive,209.0770623774327,613.041814896818,271.79888507433213,14244.830885974745,1093.917762348583,35.62485315706544,37.5,37.5,false,KNITRO,235.57894736842016,564.950001471929,234.61944930941598
SCR-NC,competitive,199.15255667792044,622.9526061896898,271.80389599814146,14244.830886209144,1093.9090588657518,35.62561412035551,38.0,38.0,false,KNITRO,235.57894726385797,564.9500000000241,242.5
SCR-NC,competitive,216.53569581607306,628.2218367298051,268.60310022949767,14252.878951928888,1113.3606327753757,35.62547426444576,38.5,38.5,false,KNITRO,235.5789460814471,564.9500093028163,242.5
SCR-NC,competitive,209.2734372707289,612.8277508044068,271.8061952129287,14244.830886921656,1093.9073832880645,35.625951357130546,39.0,39.0,false,KNITRO,235.57894756754447,609.2000003022251,242.5
SCR-NC,competitive,207.46904498234363,637.2933874734865,268.60117985094155,14252.87894732267,1113.3636123067718,35.625175140988226,39.5,39.5,false,KNITRO,235.5789473684212,609.2000000000389,242.5
SCR-NC,competitive,227.96903591912422,616.7719194530832,268.6142545183001,14252.8789478006,1113.3552098905075,35.62710139583155,40.0,40.0,false,KNITRO,235.57894736842118,564.9500018462885,251.7700025848032
SCR-NC,competitive,221.70434708761167,623.037573239764,268.61149316961894,14252.878949307275,1113.3534134969946,35.62669711620901,40.5,40.5,false,KNITRO,235.57894930229332,564.9500055311341,242.5
SCR-NC,competitive,228.34295027422928,616.414600663843,268.60693362450814,14252.878947380157,1113.3644845625804,35.626032932501225,42.0,42.0,false,KNITRO,235.57894736842118,564.9500000033754,234.93588580840768
SCR-NC,competitive,212.00812958726183,632.7647770494052,268.5996134140472,14252.878946982826,1113.3725200507142,35.624945598839886,42.5,42.5,false,KNITRO,235.5789473684212,564.9500001882396,242.5
SCR-NC,competitive,218.8356447235155,726.1785529907581,317.949128586379,14102.87249995545,1262.9633263006526,41.24988677121855,43.0,43.0,false,KNITRO,235.57894736360794,563.6960956673618,225.8499999999988
SCR-NC,competitive,226.21070995670317,618.5496550086118,268.6055559461057,14252.87894712184,1113.3659209114207,35.625822098288815,43.5,43.5,false,KNITRO,235.57894739681765,564.9500001515892,242.5
SCR-NC,competitive,216.40468811116148,605.6988317922625,271.8087406972163,14244.830886309228,1093.9122606006404,35.62630786254729,44.0,44.0,false,KNITRO,235.57894729122623,564.9500001018885,251.77000000000092
SCR-NC,competitive,226.98903191739112,617.7598184684952,268.610357232224,14252.878947368426,1113.3592076181103,35.62654089129316,44.5,44.5,false,KNITRO,235.5789473697719,609.2000000216121,242.5
SCR-NC,competitive,150.21491890383783,370.2305894697532,338.89657604308803,13594.949510220531,859.3420844166792,50.624413660355984,45.0,45.0,false,KNITRO,235.57894736842476,557.7866823938616,209.54999999999893
SCR-NC,competitive,227.68430247745596,617.0793653868262,268.6043595904579,14252.878947370888,1113.36802745474,35.6256435772968,45.5,45.5,false,KNITRO,235.57894736456947,564.95,251.77000000000092
SCR-NC,competitive,235.55352063478577,609.2066825879501,268.60614228373277,14252.878947310923,1113.3663455064686,35.62590567154212,46.0,46.0,true,KNITRO,235.57894740428446,609.2000000467123,242.5
SCR-NC,competitive,195.15537251259894,649.535131819023,268.5316855520852,14252.729761022541,1113.2221898837072,35.62492132670892,46.5,46.5,false,KNITRO,227.2134225148487,574.6758339825352,242.445560834814
SCR-NC,competitive,228.86774050557366,615.8889612210094,268.6071048314386,14252.8789565801,1113.3638065580217,35.626055537946975,47.0,47.0,false,KNITRO,235.57894736842118,564.9500437115128,251.7700611961176
SCR-NC,competitive,211.50713102745627,633.2650083910937,268.5995730388424,14252.87894706713,1113.3717124573923,35.624939668342414,47.5,47.5,false,KNITRO,235.57894731886077,564.9500000586538,242.5
SCR-NC,competitive,177.2664172639324,767.7481188424451,317.9492575159778,14102.872504291161,1262.9637936223553,41.2499032899471,48.5,48.5,false,KNITRO,256.4943825101485,626.5844657286708,232.2283695647426
SCR-NC,competitive,220.4649649079402,624.2915870186447,268.6042199890031,14252.878946874549,1113.360771915588,35.62565012620228,49.0,49.0,false,KNITRO,235.5789468302469,564.9500052961945,251.77000633832353
SCR-NC,competitive,235.534787382563,609.1993041632999,268.6126582872726,14252.878947295414,1113.3467498331354,35.626872109622624,49.5,49.5,true,KNITRO,235.5789473575237,509.2000000693305,242.49999923071942
SCR-NC,competitive,235.55359770371052,609.2062104725243,268.60621954737314,14252.878948264715,1113.366027723608,35.62591739194134,50.0,50.0,true,KNITRO,235.57894746582093,609.2000001996703,242.5
SCR-NC,competitive,230.45833467370707,614.2907873754139,268.6099523011047,14252.878955097387,1113.3590743502257,35.62647844383153,50.5,50.5,false,KNITRO,235.5789473548156,564.950001863224,251.77000258129277
SCR-NC,competitive,216.2071288119458,628.5594240030387,268.6009448990145,14252.878949337373,1113.367497713999,35.62514200424274,51.0,51.0,false,KNITRO,235.5789489813066,564.9500051778347,242.5
SCR-NC,competitive,224.3218176495023,620.442390015125,268.60338811887766,14252.878947195295,1113.3675957835048,35.62550283308636,51.5,51.5,false,KNITRO,235.5789473684212,564.9500000106161,242.5
SCR-NC,competitive,229.02478499734428,615.7338825010504,268.60590014343956,14252.878950544453,1113.3645676418344,35.62587585857506,52.0,52.0,false,KNITRO,235.57894736843235,564.9500000040982,251.77000000000095
SCR-NC,competitive,213.66362602706968,608.439570520066,271.80874791578157,14244.830886630205,1093.9119444629173,35.62631155280116,52.5,52.5,false,KNITRO,235.57894734283448,564.95,251.77000000000095
SCR-NC,competitive,210.98903607073495,611.1255574191302,271.80282487493827,14244.830886395444,1093.9174183648036,35.62544072728893,53.0,53.0,false,KNITRO,235.57894736842118,564.9500003897018,251.77000054558232
SCR-NC,competitive,216.20952283192875,628.5614117601237,268.59975101122114,14252.878947550156,1113.3706856032736,35.624966197483914,53.5,53.5,false,KNITRO,235.57894773567534,564.9500010429723,242.5
SCR-NC,competitive,216.73378992400487,628.0239757156407,268.6032041857815,14252.878947397074,1113.3609698254272,35.625464015975176,54.0,54.0,false,KNITRO,235.5789473913979,564.9500000355805,242.5
SCR-NC,competitive,175.7751036484647,769.2384576732215,317.9491602614203,14102.872500086523,1262.9627215831065,41.24989060399663,55.0,55.0,false,KNITRO,255.6040225083631,627.4749248809263,232.22853177761948
SCR-NC,competitive,216.776857789444,627.9816900003269,268.60544617183245,14252.878947378122,1113.3639939616032,35.62580563869734,55.5,55.5,false,KNITRO,235.5789473648819,564.95,242.5
SCR-NC,competitive,229.51057459639333,615.2347463182648,268.60956019392745,14252.878947367928,1113.3548811085857,35.62644378068239,56.0,56.0,false,KNITRO,235.57894735915164,564.9500000224125,242.5
SCR-NC,competitive,231.80677533848652,612.9530759159738,268.60230806603573,14252.878947453702,1113.3621593204962,35.62535246240922,56.5,56.5,false,KNITRO,235.5789473641619,564.95,251.77000000000092
SCR-NC,competitive,212.02446621198638,610.0740208335671,271.8103532241935,14244.830886495898,1093.908840269747,35.626548483811284,57.0,57.0,false,KNITRO,235.57894715471733,557.300000083173,251.76999999999998
SCR-NC,competitive,161.922202809508,739.6597402143486,296.3575658116396,14157.457063628644,1197.9395088354963,38.75112364241398,57.5,57.5,false,KNITRO,235.57894736842115,609.2000003599793,242.5
SCR-NC,competitive,229.5053512114356,615.2506067894559,268.6061422616196,14252.878947627543,1113.3621002625111,35.62591443967688,58.0,58.0,false,KNITRO,235.57894736842118,564.9500000064482,251.77000000000095
SCR-NC,competitive,209.35422770808484,612.7462796950128,271.80797921009145,14244.830883629258,1093.908486613189,35.62618486189063,58.5,58.5,false,KNITRO,235.57894760357908,609.2000031166073,242.5
SCR-NC,competitive,216.40912474785472,605.7009236806159,271.80413519645083,14244.830886178079,1093.9141836249214,35.62563603011681,59.0,59.0,false,KNITRO,235.5789472479855,564.95,251.76999999999987
SCR-NC,competitive,225.46526729740756,619.2913932386798,268.6065732596389,14252.87894705188,1113.3632337957263,35.625981558641016,59.5,59.5,false,KNITRO,235.5789473066987,564.9500000265953,242.5
SCR-NC,competitive,216.41198463045617,605.696338152467,271.80339640725634,14244.830886425869,1093.9117191901794,35.62553278109967,60.0,60.0,false,KNITRO,235.57894735902883,564.9500000007017,251.77000000000092
SCR-NC,competitive,218.83887886047242,726.1718545023665,317.9488492834845,14102.872499825302,1262.9595826463233,41.24984847292834,60.5,60.5,false,KNITRO,235.5789472605394,563.6985162170897,225.84999999999886
SCR-NC,competitive,211.2110629851959,610.9008074452857,271.804488802447,14244.830886500455,1093.9163592329287,35.625678891202334,61.0,61.0,false,KNITRO,235.57894727785256,564.9500000862581,251.77000000000092
SCR-NC,competitive,206.39797494701665,615.7118038873105,271.8067578837404,14244.83088641706,1093.9165367180676,35.625996917142416,61.5,61.5,false,KNITRO,235.57894736881738,564.9500000150491,228.39728205809354
SCR-NC,competitive,191.894860986008,630.2120802430231,271.8073534521015,14244.830886779553,1093.9142946811326,35.62609557461348,62.5,62.5,false,KNITRO,235.57894590558823,609.2000026027181,242.5
SCR-NC,competitive,186.80284059188557,758.212215589182,317.9497891677211,14102.872498796236,1262.9648453487887,41.24996546479794,63.0,63.0,false,KNITRO,272.339053776749,561.0099632476494,230.49999999999926
SCR-NC,competitive,216.39480018971548,605.69882098228,271.8121840644607,14244.830885793112,1093.9058052364562,35.62682447471644,63.5,63.5,false,KNITRO,235.57894687891715,564.95,251.76999999999992
SCR-NC,competitive,205.53281612679652,616.5879744348249,271.79994302871194,14244.830886490832,1093.9207335903334,35.62501226813203,64.0,64.0,false,KNITRO,235.5789473679644,564.9500000903226,242.5
SCR-NC,competitive,205.53446741254638,616.5858165152424,271.8013383331632,14244.83088643437,1093.921622260952,35.625198459508354,64.5,64.5,false,KNITRO,235.5789473665801,564.9500002096044,242.5
SCR-NC,competitive,210.10512661263328,612.0037451705866,271.80584880743913,14244.83088638811,1093.914720590659,35.62588723582472,65.0,65.0,false,KNITRO,235.57894736842118,564.950000000408,251.7700000000009
SCR-NC,competitive,231.05733986157196,613.6901537063204,268.60769846896284,14252.87894736034,1113.3551920368552,35.62614660518478,65.5,65.5,false,KNITRO,235.57894736842118,564.9500003809701,251.77000053335775
SCR-NC,competitive,218.83474648020612,726.1741407771257,317.9485701505896,14102.872499809564,1262.9574574079215,41.24981326092795,66.0,66.0,false,KNITRO,235.5789473684212,563.6965095009862,225.84999999999886
SCR-NC,competitive,218.82729179681738,726.1815307439074,317.9483336196253,14102.872499170042,1262.95715616035,41.24976599352631,66.5,66.5,false,KNITRO,235.57894718890935,563.691883457859,225.8499999999988
SCR-NC,competitive,146.7982020832813,731.8947202262502,299.54955563869635,14149.152216093993,1178.2424779482278,38.749947792299324,67.0,67.0,false,KNITRO,235.57894728423184,609.2000009215078,242.5
SCR-NC,competitive,235.54450780485595,609.2080019911568,268.60835761885875,14252.878947374218,1113.3608674148716,35.626232300559415,67.5,67.5,true,KNITRO,235.57894736093093,609.2000000158853,242.4999999498615
SCR-NC,competitive,208.67198490362804,613.4336515267369,271.8079141961784,14244.830886332365,1093.9135506265434,35.62617514395308,69.5,69.5,false,KNITRO,235.5789473502554,564.95,251.77000000000086
SCR-NC,competitive,231.77149181376095,612.9946447337433,268.5995321731752,14252.878947618778,1113.3656687206794,35.62492956944461,70.0,70.0,false,KNITRO,235.57894735039244,564.9500033626726,251.7700046700342
SCR-NC,competitive,177.5441387751853,767.4666385340055,317.94890443297646,14102.8724999906,1262.9596817421673,41.249857364416286,71.0,71.0,false,KNITRO,257.3497497957179,575.164764604358,242.5
SCR-NC,competitive,235.54731846623105,609.2012394964207,268.6090103683387,14252.878947426241,1113.3575683309905,35.62634272729444,71.5,71.5,true,KNITRO,235.57894736777322,609.1999999997863,242.499999518518
SCR-NC,competitive,180.6099046579518,764.4050915642237,317.94854416596183,14102.872499788293,1262.9635403881373,41.24979928692591,72.0,72.0,false,KNITRO,258.4714348471257,574.063255300232,242.5
SCR-NC,competitive,225.06679601165777,619.6812894296662,268.6099466430917,14252.87894775514,1113.3580320844158,35.62647114436367,72.5,72.5,false,KNITRO,235.57894736842138,564.9500000120026,242.5
SCR-NC,competitive,181.67715609538874,763.332297916485,317.94864309499604,14102.872500020625,1262.9580971068697,41.249826024050925,73.0,73.0,false,KNITRO,270.418720290797,562.9318664718495,242.5
SCR-NC,competitive,184.13637310218212,760.873664406713,317.9489119795256,14102.8724999492,1262.9589494884208,41.249874208186746,73.5,73.5,false,KNITRO,253.9900542803755,582.8927370954934,242.5
SCR-NC,competitive,216.20763133768003,628.5606902589964,268.59932285048745,14252.878947373003,1113.367644447164,35.62490442748259,74.0,74.0,false,KNITRO,235.5789473672552,564.9500000146311,242.5
SCR-NC,competitive,228.3729021891489,616.3723855871295,268.6102533390994,14252.878947486324,1113.355541115378,35.62652612119388,74.5,74.5,false,KNITRO,235.5789473666945,609.2000000346203,242.5
SCR-NC,competitive,180.86023069388352,764.1494925727584,317.94879733101595,14102.872556345585,1262.9585205976578,41.249847055344766,75.0,75.0,false,KNITRO,260.6473074684687,570.3269467995488,242.5
SCR-NC,competitive,184.26705765271416,760.7433430279161,317.94899239742136,14102.87250712864,1262.9593930780516,41.249875643816935,75.5,75.5,false,KNITRO,255.46181707851193,627.6171183222973,232.22853185595523
SCR-NC,competitive,218.82957897941338,726.1780680845445,317.94841835103153,14102.872499552399,1262.9560654149893,41.24979483899323,76.0,76.0,false,KNITRO,235.5789473684212,563.6934866157042,225.8499999999988
SCR-NC,competitive,187.82475247341054,757.1912466480628,317.9502935023312,14102.872500244506,1262.9662926238045,41.25005659922304,76.5,76.5,false,KNITRO,272.7220891135835,560.6264635122645,242.5
SCR-NC,competitive,230.96290535280582,613.7860720797372,268.61007452572466,14252.87894732784,1113.3590519582676,35.6264892376769,77.0,77.0,false,KNITRO,235.57894736638085,609.2000000051272,242.5
SCR-NC,competitive,230.54877271246664,614.1910381841744,268.6144986001163,14252.878947250358,1113.3543094967574,35.62715825360704,77.5,77.5,false,KNITRO,235.578947331915,609.1999999950345,242.5
SCR-NC,competitive,211.114285128964,633.6541114061563,268.5989516255175,14252.878945994027,1113.3673481606377,35.62485341074341,78.0,78.0,false,KNITRO,235.57894736842118,564.9500072049873,251.7700100869819
SCR-NC,competitive,210.96283720948546,611.136908222374,271.8087979709492,14244.830886413949,1093.9085434028086,35.62632001380926,78.5,78.5,false,KNITRO,235.5789473684192,609.200000009906,242.5
SCR-NC,competitive,190.22831953818655,754.7818616578303,317.94798942411114,14102.872500128928,1262.958170620128,41.249727289997324,79.0,79.0,false,KNITRO,273.6232011502361,559.725685647461,242.5
SCR-NC,competitive,228.5179029585749,616.2192089195959,268.6130027250829,14252.878948028123,1113.3501146032536,35.62693728120921,79.5,79.5,false,KNITRO,235.5789473535552,564.95,251.77000000000086
SCR-NC,competitive,164.6957324507552,780.3157771295048,317.9480543365465,14102.87250032918,1262.9595639168065,41.249736638993305,80.5,80.5,false,KNITRO,252.00971596172192,624.1181977611216,232.22853133266443
SCR-NC,competitive,177.11746563129742,767.8977046269282,317.9494684260076,14102.872499878275,1262.9646386842333,41.24992551425564,81.0,81.0,false,KNITRO,256.4232927769568,628.4754260974935,250.6285318559536
SCR-NC,competitive,198.68424395959642,746.3313466378756,317.9492854370421,14102.872507787362,1262.9648760345142,41.24990864069485,82.0,82.0,false,KNITRO,245.65711218730013,556.5549089072451,213.84999999999803
SCR-NC,competitive,214.2275143282808,607.8750533190419,271.8056793967108,14244.830886423038,1093.9082470440335,35.62587929427958,82.5,82.5,false,KNITRO,235.57894736703625,609.2000000053511,242.5
SCR-NC,competitive,212.72726082201027,609.3826538099286,271.80648402138377,14244.830886390824,1093.9163986533226,35.62597297560305,83.0,83.0,false,KNITRO,235.5789473324609,564.9500000116514,251.77000000000086
SCR-NC,competitive,204.21962073556946,617.9045506237513,271.7999585359671,14244.830906699022,1093.924129895288,35.62500208543095,84.0,84.0,false,KNITRO,235.57894741120305,564.9500007390089,242.5
SCR-NC,competitive,216.1877038474773,628.578558411449,268.6016296868796,14252.878947390036,1113.367891945806,35.62525268554449,84.5,84.5,false,KNITRO,235.57894736464735,564.95,251.77000000000086
SCR-NC,competitive,217.90655879105225,727.1074323677117,317.948952815567,14102.872499981884,1262.962943974331,41.24985895691617,85.0,85.0,false,KNITRO,236.04675432775872,562.881342034274,213.84999999999806
SCR-NC,competitive,177.38996723704358,767.6252631267317,317.9493188636112,14102.872514344814,1262.9645492273867,41.249910800740274,85.5,85.5,false,KNITRO,257.0209084315427,575.6964986347242,242.5
SCR-NC,competitive,216.2097854447566,628.562564120758,268.5995947732228,14252.878947422685,1113.3719443387374,35.62494164836035,86.0,86.0,false,KNITRO,235.57894736090293,599.3170723943949,230.5
SCR-NC,competitive,216.20994981945367,628.5624792930535,268.59972796432766,14252.878948042347,1113.3721570768348,35.62496258185882,87.0,87.0,false,KNITRO,235.57894816482906,564.9500023065358,242.5
SCR-NC,competitive,207.16348043157495,637.6091446645472,268.59959733044633,14252.878940440256,1113.3722224265684,35.62494372671201,87.5,87.5,false,KNITRO,235.5789462539569,609.2000015921246,242.5
